date,cci,indiesleaze_skinnyjeans,indiesleaze_cheetahprint,indiesleaze_furcoat,indiesleaze_leatherskirt,indiesleaze_discopants,lipstickindex_lipstick,lipstickindex_lip_stick,lipstickindex_lipgloss,lipstickindex_lipliner,lipstickindex_liptint,maxiskirt_maxiskirt,maxiskirt_longskirt,maxiskirt_bohoskirt,maxiskirt_maxidress,maxiskirt_longdress,bigbag_hobobag,bigbag_oversizedbag,bigbag_totebag,bigbag_neverfull,bigbag_balenciagacitybag,highheelindex_highheels,highheelindex_stilletoheel,highheelindex_platforms,highheelindex_platformheels,highheelindex_pumps,peplums_peplum,peplums_peplumtops,peplums_peplumdress,peplums_rufflewaist,peplums_peplumblazer,blazers_blazer,blazers_womensblazer,blazers_oversizedblazer,blazers_boyfriendblazer,blazers_croppedblazer,mini_miniskirt,mini_minidress,mini_micromini,mini_microshort,mini_micominiskirt,cpi,cpi_index,inflation_rate_yoy,consumer_sentiment,unemployment_rate,retail_sales_clothing,retail_sales_real,personal_saving_rate,year,month,quarter,period,Indie Sleaze_score,Lipstick Index_score,Maxi Skirt_score,Big Bag_score,High Heel Index_score,Peplums_score,Blazers_score,Mini Skirts_score,census_beauty_sales,census_fashion_sales,retail_total_spending,retail_avg_transaction,retail_transaction_count,retail_unique_customers,luxury_total_spending,luxury_transaction_count,luxury_avg_transaction,luxury_unique_customers,necessity_total_spending,necessity_transaction_count,luxury_ratio_pct,luxury_experiential_spending,luxury_gifts_spending,luxury_beauty_cosmetics_spending,luxury_fashion_accessories_spending,luxury_food_treats_spending,Mini Skirts_R_squared,Mini Skirts_p_value,Mini Skirts_coefficient,Mini Skirts_significant,Blazers_R_squared,Blazers_p_value,Blazers_coefficient,Blazers_significant,High Heel Index_R_squared,High Heel Index_p_value,High Heel Index_coefficient,High Heel Index_significant,Big Bag_R_squared,Big Bag_p_value,Big Bag_coefficient,Big Bag_significant,Indie Sleaze_R_squared,Indie Sleaze_p_value,Indie Sleaze_coefficient,Indie Sleaze_significant,Maxi Skirt_R_squared,Maxi Skirt_p_value,Maxi Skirt_coefficient,Maxi Skirt_significant,Lipstick Index_R_squared,Lipstick Index_p_value,Lipstick Index_coefficient,Lipstick Index_significant,Peplums_R_squared,Peplums_p_value,Peplums_coefficient,Peplums_significant,census_Beauty_&_Personal_Care_NAICS_446_R_squared,census_Beauty_&_Personal_Care_NAICS_446_p_value,census_Beauty_&_Personal_Care_NAICS_446_coefficient,census_Womens_Clothing_NAICS_44812_R_squared,census_Womens_Clothing_NAICS_44812_p_value,census_Womens_Clothing_NAICS_44812_coefficient,month_name,year_month,year_quarter,is_recession,cci_category,unemployment_category,Indie Sleaze_performance,Lipstick Index_performance,Maxi Skirt_performance,Big Bag_performance,High Heel Index_performance,Peplums_performance,Blazers_performance,Mini Skirts_performance
2016-05-01,100.4591,315.312,164.47,130.028,55.655,5.295,2022781.0,266.025,261.413,150.553,29.037,363.801,113.954,74.67,684.521,669.745,45.819,8.506,282.506,118.108,7.059,586.42,2.472,96.062,75.555,490.1,153.367,46.136,32.898,220,3.606,1199805.0,3.027,1.672,6.093,3.392,165.44,2.41,172.296,9.753,4.215,247.137,1.2699743062692703,2.254559597497608,94.7,4.8,21165,16665.691499047087,5.3,2016,5,2,Normal,0.2037337814147415,0.390722574010627,0.4517860700068965,-0.0710091452728915,-0.3462783961436754,0.7488416530108981,-0.3334853206638031,-0.3990982289509907,26146.0,3246.0,,,,,,,,,,,,,,,,,0.1831635484453692,1.204010754213183e-12,-0.5347838057904801,Yes,0.1696102994679804,9.772114226850746e-12,-0.4936270750374693,Yes,0.1352356252369577,1.733059197110701e-09,-0.4406726276194115,Yes,0.1274825920653848,5.438542700359429e-09,-0.4236470476756455,Yes,0.0761427858421984,8.77946820927271e-06,-0.334768807772364,Yes,0.0610146830618768,7.392738846708735e-05,-0.2930381206198336,Yes,0.0563933375980332,0.0001414591260971,-0.2834692472822178,Yes,0.0004462133380993,0.7386063841751334,0.024958508554532,No,0.2479314715283775,1.0639702673960946e-26,-293.78307086711175,0.1003235852668895,7.261902239690877e-11,-8.523892104405764,May,2016-05,2016Q2,0,Medium,Low (<5%),Significant,Significant,Significant,Top Performer,Top Performer,Not Significant,Top Performer,Top Performer
2016-06-01,100.4482,255.511,156.246,117.025,52.382,3.971,1910404.0,257.963,277.751,139.799,23.453,309.904,108.999,76.194,646.492,522.401,42.863,9.815,282.506,107.563,6.096,504.767,2.06,100.429,60.444,473.487,149.533,47.417,26.53,187,1.497,928.151,1.974,1.672,4.95,2.544,174.632,1.807,168.85,8.423,4.391,247.54,1.2720452209660842,2.2622116465067066,93.5,4.9,19723,15504.9519269613,4.9,2016,6,2,Normal,-0.1905581880539866,0.2279002698904483,0.3342161925293634,0.1216807137957074,-0.3198236132650407,0.7025413879643819,-0.4921717121925073,-0.513202668682974,26256.0,3258.0,,,,,,,,,,,,,,,,,0.1831635484453692,1.204010754213183e-12,-0.5347838057904801,Yes,0.1696102994679804,9.772114226850746e-12,-0.4936270750374693,Yes,0.1352356252369577,1.733059197110701e-09,-0.4406726276194115,Yes,0.1274825920653848,5.438542700359429e-09,-0.4236470476756455,Yes,0.0761427858421984,8.77946820927271e-06,-0.334768807772364,Yes,0.0610146830618768,7.392738846708735e-05,-0.2930381206198336,Yes,0.0563933375980332,0.0001414591260971,-0.2834692472822178,Yes,0.0004462133380993,0.7386063841751334,0.024958508554532,No,0.2479314715283775,1.0639702673960946e-26,-293.78307086711175,0.1003235852668895,7.261902239690877e-11,-8.523892104405764,June,2016-06,2016Q2,0,Medium,Low (<5%),Significant,Significant,Significant,Top Performer,Top Performer,Not Significant,Top Performer,Top Performer
2016-07-01,100.369,304.439,148.023,130.028,58.929,4.765,2359911.0,266.025,310.428,150.553,25.687,256.008,113.954,73.146,570.434,522.401,44.341,9.815,298.201,109.672,6.738,504.767,1.922,91.696,53.968,440.26,134.196,39.728,26.53,198,2.219,860.237,1.842,1.254,3.808,3.109,174.632,2.289,196.418,8.645,3.864,247.829,1.273530318602261,2.1701399624842965,90.0,4.8,20233,15887.332798017987,5.1,2016,7,3,Normal,0.0475767566187466,0.3309075977712856,0.4428958352642538,0.1262011241717612,-0.4173406197162464,0.5237623316668455,-0.4737844592602931,-0.4459272249922608,26250.0,3203.0,,,,,,,,,,,,,,,,,0.1831635484453692,1.204010754213183e-12,-0.5347838057904801,Yes,0.1696102994679804,9.772114226850746e-12,-0.4936270750374693,Yes,0.1352356252369577,1.733059197110701e-09,-0.4406726276194115,Yes,0.1274825920653848,5.438542700359429e-09,-0.4236470476756455,Yes,0.0761427858421984,8.77946820927271e-06,-0.334768807772364,Yes,0.0610146830618768,7.392738846708735e-05,-0.2930381206198336,Yes,0.0563933375980332,0.0001414591260971,-0.2834692472822178,Yes,0.0004462133380993,0.7386063841751334,0.024958508554532,No,0.2479314715283775,1.0639702673960946e-26,-293.78307086711175,0.1003235852668895,7.261902239690877e-11,-8.523892104405764,July,2016-07,2016Q3,0,Medium,Low (<5%),Significant,Significant,Significant,Top Performer,Top Performer,Not Significant,Top Performer,Top Performer
2016-08-01,100.353,342.494,156.246,169.037,68.751,4.103,1910404.0,245.871,261.413,139.799,24.57,208.848,99.09,67.05,456.347,549.191,44.341,9.488,298.201,109.672,5.454,504.767,2.06,91.696,53.968,431.953,122.694,37.165,24.408,176,2.052,882.875,2.369,1.254,4.57,2.826,165.44,1.687,155.067,8.201,4.215,248.423,1.2765827338129496,2.3087345614186683,89.8,4.9,21918,17169.274986615572,5.1,2016,8,3,Normal,-0.0964938035628659,0.2415494065712749,0.0965650496309287,0.0699501299900249,-0.4135390879490363,0.3895189129061038,-0.4922700911568132,-0.5700144824599196,26147.0,3339.0,,,,,,,,,,,,,,,,,0.1831635484453692,1.204010754213183e-12,-0.5347838057904801,Yes,0.1696102994679804,9.772114226850746e-12,-0.4936270750374693,Yes,0.1352356252369577,1.733059197110701e-09,-0.4406726276194115,Yes,0.1274825920653848,5.438542700359429e-09,-0.4236470476756455,Yes,0.0761427858421984,8.77946820927271e-06,-0.334768807772364,Yes,0.0610146830618768,7.392738846708735e-05,-0.2930381206198336,Yes,0.0563933375980332,0.0001414591260971,-0.2834692472822178,Yes,0.0004462133380993,0.7386063841751334,0.024958508554532,No,0.2479314715283775,1.0639702673960946e-26,-293.78307086711175,0.1003235852668895,7.261902239690877e-11,-8.523892104405764,August,2016-08,2016Q3,0,Medium,Low (<5%),Significant,Significant,Significant,Top Performer,Top Performer,Not Significant,Top Performer,Top Performer
2016-09-01,100.3886,456.659,156.246,221.048,108.038,4.368,1573274.0,241.841,261.413,123.669,24.57,202.111,108.999,59.431,367.613,750.115,41.385,8.506,251.117,103.345,5.775,527.036,2.197,91.696,64.761,431.953,126.528,38.446,24.408,143,2.552,1131891.0,3.29,1.672,6.474,3.674,193.014,1.687,179.188,8.423,4.039,248.842,1.2787358684480987,2.271120682569183,91.2,5.0,19391,15164.194951013093,5.1,2016,9,3,Normal,0.0639397581314554,0.1577966396893959,0.3214928817110983,-0.0842447894486935,-0.3936889619744109,0.4340625074060036,-0.3206420908779605,-0.4904884825127336,26166.0,3240.0,,,,,,,,,,,,,,,,,0.1831635484453692,1.204010754213183e-12,-0.5347838057904801,Yes,0.1696102994679804,9.772114226850746e-12,-0.4936270750374693,Yes,0.1352356252369577,1.733059197110701e-09,-0.4406726276194115,Yes,0.1274825920653848,5.438542700359429e-09,-0.4236470476756455,Yes,0.0761427858421984,8.77946820927271e-06,-0.334768807772364,Yes,0.0610146830618768,7.392738846708735e-05,-0.2930381206198336,Yes,0.0563933375980332,0.0001414591260971,-0.2834692472822178,Yes,0.0004462133380993,0.7386063841751334,0.024958508554532,No,0.2479314715283775,1.0639702673960946e-26,-293.78307086711175,0.1003235852668895,7.261902239690877e-11,-8.523892104405764,September,2016-09,2016Q3,0,Medium,Moderate (5-8%),Significant,Significant,Significant,Top Performer,Top Performer,Not Significant,Top Performer,Top Performer
2016-10-01,100.4265,472.968,189.14,377.082,140.776,8.339,1910404.0,266.025,277.751,134.422,21.219,175.163,123.863,51.811,329.584,843.879,44.341,10.142,235.422,97.017,7.38,556.728,2.609,109.161,62.603,423.646,130.362,42.291,23.347,154,4.05,1335632.0,3.553,1.254,6.474,3.957,220.587,2.289,158.512,7.98,3.864,249.142,1.2802774922918807,2.2045551507991146,87.2,4.9,20105,15703.626847340072,5.3,2016,10,4,Normal,1.1792202278453348,0.1647637022403054,0.6585240699561186,0.1757643299155397,-0.2148062778167451,0.4787592517202563,-0.3031817807399617,-0.2764609369804127,25356.0,3170.0,,,,,,,,,,,,,,,,,0.1831635484453692,1.204010754213183e-12,-0.5347838057904801,Yes,0.1696102994679804,9.772114226850746e-12,-0.4936270750374693,Yes,0.1352356252369577,1.733059197110701e-09,-0.4406726276194115,Yes,0.1274825920653848,5.438542700359429e-09,-0.4236470476756455,Yes,0.0761427858421984,8.77946820927271e-06,-0.334768807772364,Yes,0.0610146830618768,7.392738846708735e-05,-0.2930381206198336,Yes,0.0563933375980332,0.0001414591260971,-0.2834692472822178,Yes,0.0004462133380993,0.7386063841751334,0.024958508554532,No,0.2479314715283775,1.0639702673960946e-26,-293.78307086711175,0.1003235852668895,7.261902239690877e-11,-8.523892104405764,October,2016-10,2016Q4,0,Medium,Low (<5%),Significant,Significant,Significant,Top Performer,Top Performer,Not Significant,Top Performer,Top Performer
2016-11-01,100.4984,434.913,156.246,520.114,127.681,5.162,1798028.0,274.086,343.105,123.669,23.453,161.689,101.567,39.62,266.202,750.115,45.819,15.05,282.506,107.563,6.738,527.036,2.472,113.528,51.809,398.726,134.196,37.165,22.285,143,3.495,1222443.0,3.027,2.09,5.712,2.826,183.823,2.41,172.296,7.315,3.864,249.481,1.2820195272353545,2.1454219398053587,93.8,4.7,23176,18077.72776283565,5.4,2016,11,4,Normal,0.2781722790713306,0.1583369645992191,0.1427740389697887,0.9352378692726891,-0.182570547660284,0.521804986847792,-0.3502683717712159,-0.4064341804824577,25604.0,3186.0,,,,,,,,,,,,,,,,,0.1831635484453692,1.204010754213183e-12,-0.5347838057904801,Yes,0.1696102994679804,9.772114226850746e-12,-0.4936270750374693,Yes,0.1352356252369577,1.733059197110701e-09,-0.4406726276194115,Yes,0.1274825920653848,5.438542700359429e-09,-0.4236470476756455,Yes,0.0761427858421984,8.77946820927271e-06,-0.334768807772364,Yes,0.0610146830618768,7.392738846708735e-05,-0.2930381206198336,Yes,0.0563933375980332,0.0001414591260971,-0.2834692472822178,Yes,0.0004462133380993,0.7386063841751334,0.024958508554532,No,0.2479314715283775,1.0639702673960946e-26,-293.78307086711175,0.1003235852668895,7.261902239690877e-11,-8.523892104405764,November,2016-11,2016Q4,0,Medium,Low (<5%),Significant,Significant,Significant,Top Performer,Top Performer,Not Significant,Top Performer,Top Performer
2016-12-01,100.5551,434.913,156.246,806.177,124.407,6.354,2135158.0,298.27,424.796,145.176,35.738,134.741,96.613,38.097,240.85,736.72,56.165,15.377,313.896,141.308,6.738,527.036,2.884,91.696,51.809,390.419,118.86,38.446,20.163,143,2.663,1267718.0,3.29,1.254,6.093,3.109,202.205,2.41,175.742,7.98,4.039,249.92,1.2842754367934224,2.197123661300271,98.2,4.7,33817,26331.57890524968,5.0,2016,12,4,Normal,0.5946601919161916,0.5108088247622924,0.0265883688605968,1.0030298667182458,-0.4006874593142986,0.3439360380121978,-0.3649317795941737,-0.3232764735506853,25687.0,3156.0,,,,,,,,,,,,,,,,,0.1831635484453692,1.204010754213183e-12,-0.5347838057904801,Yes,0.1696102994679804,9.772114226850746e-12,-0.4936270750374693,Yes,0.1352356252369577,1.733059197110701e-09,-0.4406726276194115,Yes,0.1274825920653848,5.438542700359429e-09,-0.4236470476756455,Yes,0.0761427858421984,8.77946820927271e-06,-0.334768807772364,Yes,0.0610146830618768,7.392738846708735e-05,-0.2930381206198336,Yes,0.0563933375980332,0.0001414591260971,-0.2834692472822178,Yes,0.0004462133380993,0.7386063841751334,0.024958508554532,No,0.2479314715283775,1.0639702673960946e-26,-293.78307086711175,0.1003235852668895,7.261902239690877e-11,-8.523892104405764,December,2016-12,2016Q4,0,Medium,Low (<5%),Significant,Significant,Significant,Top Performer,Top Performer,Not Significant,Top Performer,Top Performer
2017-01-01,100.5492,385.986,148.023,520.114,101.49,5.427,1685651.0,257.963,294.09,129.046,36.855,161.689,89.181,73.146,354.937,790.299,45.819,10.469,251.117,109.672,6.096,512.19,1.922,104.795,58.285,415.339,122.694,34.602,22.285,154,2.607,1222443.0,3.29,2.508,4.95,3.109,174.632,2.53,168.85,8.645,4.215,250.467,1.2870863309352518,2.2502092221020176,98.5,4.7,15473,12021.72661468377,5.3,2017,1,1,Normal,0.2987238676379257,0.4250868729710422,-0.1329878009245995,0.2253693665284579,-0.2687795429419941,0.3883134134107057,-0.3131105022929776,-0.368665046113291,25711.0,3224.0,,,,,,,,,,,,,,,,,0.1831635484453692,1.204010754213183e-12,-0.5347838057904801,Yes,0.1696102994679804,9.772114226850746e-12,-0.4936270750374693,Yes,0.1352356252369577,1.733059197110701e-09,-0.4406726276194115,Yes,0.1274825920653848,5.438542700359429e-09,-0.4236470476756455,Yes,0.0761427858421984,8.77946820927271e-06,-0.334768807772364,Yes,0.0610146830618768,7.392738846708735e-05,-0.2930381206198336,Yes,0.0563933375980332,0.0001414591260971,-0.2834692472822178,Yes,0.0004462133380993,0.7386063841751334,0.024958508554532,No,0.2479314715283775,1.0639702673960946e-26,-293.78307086711175,0.1003235852668895,7.261902239690877e-11,-8.523892104405764,January,2017-01,2017Q1,0,Medium,Low (<5%),Significant,Significant,Significant,Top Performer,Top Performer,Not Significant,Top Performer,Top Performer
2017-02-01,100.5726,369.676,131.576,325.071,94.942,5.295,1685651.0,266.025,277.751,129.046,33.504,208.848,104.045,74.67,456.347,763.51,41.385,10.142,266.812,118.108,7.38,497.344,3.158,113.528,64.761,423.646,130.362,39.728,23.347,176,2.774,1245080.0,3.553,2.508,5.331,2.826,165.44,2.53,179.188,7.758,3.864,250.998,1.289815005138746,2.2353468290497336,96.3,4.6,17538,13597.298783257238,5.6,2017,2,1,Normal,0.2391781721003963,0.3670969993522837,0.2121905168142295,0.1800970518667652,-0.1480290435360663,0.4783175340018886,-0.3297387037507976,-0.4401079676645539,26015.0,3185.0,,,,,,,,,,,,,,,,,0.1831635484453692,1.204010754213183e-12,-0.5347838057904801,Yes,0.1696102994679804,9.772114226850746e-12,-0.4936270750374693,Yes,0.1352356252369577,1.733059197110701e-09,-0.4406726276194115,Yes,0.1274825920653848,5.438542700359429e-09,-0.4236470476756455,Yes,0.0761427858421984,8.77946820927271e-06,-0.334768807772364,Yes,0.0610146830618768,7.392738846708735e-05,-0.2930381206198336,Yes,0.0563933375980332,0.0001414591260971,-0.2834692472822178,Yes,0.0004462133380993,0.7386063841751334,0.024958508554532,No,0.2479314715283775,1.0639702673960946e-26,-293.78307086711175,0.1003235852668895,7.261902239690877e-11,-8.523892104405764,February,2017-02,2017Q1,0,High Confidence,Low (<5%),Significant,Significant,Significant,Top Performer,Top Performer,Not Significant,Top Performer,Top Performer
2017-03-01,100.6716,364.24,131.576,208.045,78.573,4.765,1460897.0,241.841,277.751,118.292,26.803,242.534,99.09,88.385,633.816,763.51,41.385,9.488,266.812,118.108,6.738,534.459,2.746,113.528,75.555,465.18,130.362,42.291,25.469,220,2.219,1267718.0,3.027,1.672,5.331,3.674,165.44,2.53,165.404,9.975,3.688,250.944,1.2895375128468654,2.045845481938735,96.9,4.4,20800,16129.813823004337,5.6,2017,3,1,Normal,0.0830467695168618,0.172576246958669,0.1046077919631468,0.0762032453676312,-0.1476938865444602,0.4795459459198541,-0.3092250297143078,-0.3798548284378715,26174.0,3135.0,,,,,,,,,,,,,,,,,0.1831635484453692,1.204010754213183e-12,-0.5347838057904801,Yes,0.1696102994679804,9.772114226850746e-12,-0.4936270750374693,Yes,0.1352356252369577,1.733059197110701e-09,-0.4406726276194115,Yes,0.1274825920653848,5.438542700359429e-09,-0.4236470476756455,Yes,0.0761427858421984,8.77946820927271e-06,-0.334768807772364,Yes,0.0610146830618768,7.392738846708735e-05,-0.2930381206198336,Yes,0.0563933375980332,0.0001414591260971,-0.2834692472822178,Yes,0.0004462133380993,0.7386063841751334,0.024958508554532,No,0.2479314715283775,1.0639702673960946e-26,-293.78307086711175,0.1003235852668895,7.261902239690877e-11,-8.523892104405764,March,2017-03,2017Q1,0,High Confidence,Low (<5%),Significant,Significant,Significant,Top Performer,Top Performer,Not Significant,Top Performer,Top Performer
2017-04-01,100.7779,342.494,123.352,169.037,65.477,3.971,1460897.0,245.871,310.428,129.046,32.388,316.641,116.431,100.576,747.903,763.51,44.341,8.833,282.506,124.436,7.059,519.613,2.609,113.528,77.714,465.18,145.699,47.417,27.592,341,2.441,1312994.0,2.895,1.672,6.093,4.24,183.823,2.53,158.512,8.645,3.864,251.227,1.2909917780061666,1.8965650108902388,97.0,4.4,20625,15976.08935345325,5.7,2017,4,2,Normal,-0.1556679286783618,0.331975721874442,0.5114379584677688,-0.0196029804814829,-0.1428013302279917,0.6587169142042023,-0.2679459143668463,-0.3395254072533993,26376.0,3226.0,,,,,,,,,,,,,,,,,0.1831635484453692,1.204010754213183e-12,-0.5347838057904801,Yes,0.1696102994679804,9.772114226850746e-12,-0.4936270750374693,Yes,0.1352356252369577,1.733059197110701e-09,-0.4406726276194115,Yes,0.1274825920653848,5.438542700359429e-09,-0.4236470476756455,Yes,0.0761427858421984,8.77946820927271e-06,-0.334768807772364,Yes,0.0610146830618768,7.392738846708735e-05,-0.2930381206198336,Yes,0.0563933375980332,0.0001414591260971,-0.2834692472822178,Yes,0.0004462133380993,0.7386063841751334,0.024958508554532,No,0.2479314715283775,1.0639702673960946e-26,-293.78307086711175,0.1003235852668895,7.261902239690877e-11,-8.523892104405764,April,2017-04,2017Q2,0,High Confidence,Low (<5%),Significant,Significant,Significant,Top Performer,Top Performer,Not Significant,Top Performer,Top Performer
2017-05-01,100.8479,304.439,115.129,143.031,68.751,4.5,1348521.0,237.81,277.751,123.669,30.154,296.43,108.999,96.004,735.226,683.14,44.341,10.796,298.201,128.654,9.947,489.921,2.472,109.161,75.555,465.18,145.699,43.573,26.53,220,1.775,1154529.0,2.632,1.672,6.093,3.674,165.44,2.651,151.621,8.201,3.512,251.43,1.2920349434737926,1.7370931912259246,97.1,4.4,21384,16550.635962295666,6.3,2017,5,2,Normal,-0.0380149050649972,0.2580925028054191,0.3381525164195111,0.2978050853188922,-0.189262653296854,0.6575328746294808,-0.3188034351871607,-0.3956874025135526,26452.0,3128.0,,,,,,,,,,,,,,,,,0.1831635484453692,1.204010754213183e-12,-0.5347838057904801,Yes,0.1696102994679804,9.772114226850746e-12,-0.4936270750374693,Yes,0.1352356252369577,1.733059197110701e-09,-0.4406726276194115,Yes,0.1274825920653848,5.438542700359429e-09,-0.4236470476756455,Yes,0.0761427858421984,8.77946820927271e-06,-0.334768807772364,Yes,0.0610146830618768,7.392738846708735e-05,-0.2930381206198336,Yes,0.0563933375980332,0.0001414591260971,-0.2834692472822178,Yes,0.0004462133380993,0.7386063841751334,0.024958508554532,No,0.2479314715283775,1.0639702673960946e-26,-293.78307086711175,0.1003235852668895,7.261902239690877e-11,-8.523892104405764,May,2017-05,2017Q2,0,High Confidence,Low (<5%),Significant,Significant,Significant,Top Performer,Top Performer,Not Significant,Top Performer,Top Performer
2017-06-01,100.8715,271.821,106.905,156.034,58.929,3.177,1348521.0,229.749,277.751,112.915,27.92,276.219,108.999,86.861,709.874,575.981,42.863,10.142,298.201,122.326,7.38,445.382,2.197,109.161,66.92,473.487,134.196,43.573,23.347,506,1.664,973.426,2.369,2.09,5.331,2.826,183.823,1.807,161.958,9.975,2.81,251.746,1.2936587872559095,1.6991193342490218,95.0,4.3,20092,15531.14329522614,6.0,2017,6,2,Normal,-0.4218245000178733,0.1591180055797964,0.3342512891474317,0.1823845614662534,-0.2049217759258831,0.5237098388531323,-0.4548781758162298,-0.482613392567959,26668.0,3208.0,,,,,,,,,,,,,,,,,0.1831635484453692,1.204010754213183e-12,-0.5347838057904801,Yes,0.1696102994679804,9.772114226850746e-12,-0.4936270750374693,Yes,0.1352356252369577,1.733059197110701e-09,-0.4406726276194115,Yes,0.1274825920653848,5.438542700359429e-09,-0.4236470476756455,Yes,0.0761427858421984,8.77946820927271e-06,-0.334768807772364,Yes,0.0610146830618768,7.392738846708735e-05,-0.2930381206198336,Yes,0.0563933375980332,0.0001414591260971,-0.2834692472822178,Yes,0.0004462133380993,0.7386063841751334,0.024958508554532,No,0.2479314715283775,1.0639702673960946e-26,-293.78307086711175,0.1003235852668895,7.261902239690877e-11,-8.523892104405764,June,2017-06,2017Q2,0,High Confidence,Low (<5%),Significant,Significant,Significant,Top Performer,Top Performer,Not Significant,Top Performer,Top Performer
2017-07-01,100.9022,320.749,115.129,182.04,68.751,3.441,2022781.0,253.933,310.428,150.553,29.037,242.534,108.999,86.861,659.168,589.376,47.297,13.414,313.896,128.654,6.417,460.229,2.197,113.528,60.444,440.26,138.03,39.728,24.408,495,1.83,973.426,2.5,1.672,4.57,3.674,211.396,2.41,175.742,9.975,4.215,251.985,1.2948869475847895,1.6769627444729984,93.4,4.3,20273,15656.193027362737,6.0,2017,7,3,Normal,-0.3123431496285378,0.3834207718616542,0.3315944932041826,0.6884639609532099,-0.1675746338528367,0.5677052942931134,-0.4177651429774509,-0.236236594316223,26714.0,3192.0,,,,,,,,,,,,,,,,,0.1831635484453692,1.204010754213183e-12,-0.5347838057904801,Yes,0.1696102994679804,9.772114226850746e-12,-0.4936270750374693,Yes,0.1352356252369577,1.733059197110701e-09,-0.4406726276194115,Yes,0.1274825920653848,5.438542700359429e-09,-0.4236470476756455,Yes,0.0761427858421984,8.77946820927271e-06,-0.334768807772364,Yes,0.0610146830618768,7.392738846708735e-05,-0.2930381206198336,Yes,0.0563933375980332,0.0001414591260971,-0.2834692472822178,Yes,0.0004462133380993,0.7386063841751334,0.024958508554532,No,0.2479314715283775,1.0639702673960946e-26,-293.78307086711175,0.1003235852668895,7.261902239690877e-11,-8.523892104405764,July,2017-07,2017Q3,0,High Confidence,Low (<5%),Significant,Significant,Significant,Top Performer,Top Performer,Not Significant,Top Performer,Top Performer
2017-08-01,100.9646,369.676,123.352,221.048,88.394,3.971,1348521.0,221.687,294.09,123.669,29.037,202.111,101.567,80.765,507.052,642.955,44.341,11.778,313.896,128.654,9.305,460.229,1.922,113.528,62.603,456.873,122.694,43.573,21.224,484,2.108,1018702.0,2.5,2.926,5.712,2.544,183.823,2.048,148.175,8.423,3.161,252.535,1.2977132579650563,1.6552412618799472,96.8,4.4,22200,17107.014869226048,6.1,2017,8,3,Normal,-0.1248661067225973,0.2274022360077555,0.1563318868186271,0.4466272149181048,-0.1708356180285874,0.38993103430808,-0.3490481419765234,-0.4539349689329768,26985.0,3141.0,,,,,,,,,,,,,,,,,0.1831635484453692,1.204010754213183e-12,-0.5347838057904801,Yes,0.1696102994679804,9.772114226850746e-12,-0.4936270750374693,Yes,0.1352356252369577,1.733059197110701e-09,-0.4406726276194115,Yes,0.1274825920653848,5.438542700359429e-09,-0.4236470476756455,Yes,0.0761427858421984,8.77946820927271e-06,-0.334768807772364,Yes,0.0610146830618768,7.392738846708735e-05,-0.2930381206198336,Yes,0.0563933375980332,0.0001414591260971,-0.2834692472822178,Yes,0.0004462133380993,0.7386063841751334,0.024958508554532,No,0.2479314715283775,1.0639702673960946e-26,-293.78307086711175,0.1003235852668895,7.261902239690877e-11,-8.523892104405764,August,2017-08,2017Q3,0,High Confidence,Low (<5%),Significant,Significant,Significant,Top Performer,Top Performer,Not Significant,Top Performer,Top Performer
2017-09-01,101.0394,375.113,131.576,299.065,134.229,5.692,1348521.0,225.718,310.428,123.669,26.803,168.426,113.954,70.098,443.671,830.484,48.775,9.488,282.506,128.654,6.096,482.498,2.746,113.528,69.079,440.26,126.528,37.165,22.285,275,2.552,1312994.0,4.212,6.27,9.52,4.522,211.396,2.41,161.958,7.758,2.634,252.812,1.2991366906474822,1.5953898457655935,95.1,4.3,19381,14918.36859009857,5.9,2017,9,3,Normal,0.37575230897218,0.1879315876116911,0.4352281423326726,0.0815875024502342,-0.1463977010900974,0.4332523061916025,-0.0438133789391018,-0.3273832444730064,27068.0,3111.0,,,,,,,,,,,,,,,,,0.1831635484453692,1.204010754213183e-12,-0.5347838057904801,Yes,0.1696102994679804,9.772114226850746e-12,-0.4936270750374693,Yes,0.1352356252369577,1.733059197110701e-09,-0.4406726276194115,Yes,0.1274825920653848,5.438542700359429e-09,-0.4236470476756455,Yes,0.0761427858421984,8.77946820927271e-06,-0.334768807772364,Yes,0.0610146830618768,7.392738846708735e-05,-0.2930381206198336,Yes,0.0563933375980332,0.0001414591260971,-0.2834692472822178,Yes,0.0004462133380993,0.7386063841751334,0.024958508554532,No,0.2479314715283775,1.0639702673960946e-26,-293.78307086711175,0.1003235852668895,7.261902239690877e-11,-8.523892104405764,September,2017-09,2017Q3,0,High Confidence,Low (<5%),Significant,Significant,Significant,Top Performer,Top Performer,Not Significant,Top Performer,Top Performer
